"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_mw1.csv",,,,"Date:","17 Oct 2018 20:39:35 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 21:10:24,15.533,7.060,72.657,0.0,0.0,4.750,25390890.0,24706963.0,1884680192.0,18857984.0,271495168.0,12531056640.0
17-10 21:10:25,17.829,7.106,71.705,0.258,0.0,3.101,25402237.0,24717784.0,1884672000.0,18866176.0,271495168.0,12531056640.0
17-10 21:10:26,17.526,6.057,72.938,0.0,0.0,3.479,25399734.0,24701478.0,1884737536.0,18866176.0,271495168.0,12530991104.0
17-10 21:10:27,16.230,5.759,74.215,0.0,0.0,3.796,25391522.0,24687467.0,1882542080.0,18866176.0,271495168.0,12533186560.0
17-10 21:10:28,18.008,6.130,72.158,0.0,0.0,3.704,25400309.0,24716691.0,1882767360.0,18866176.0,271495168.0,12532961280.0
17-10 21:10:29,14.913,6.391,74.301,0.0,0.0,4.394,25401276.0,24727683.0,1882247168.0,18866176.0,271495168.0,12533481472.0
17-10 21:10:30,18.312,5.714,73.117,0.0,0.0,2.857,25391685.0,24711191.0,1880309760.0,18866176.0,271499264.0,12535414784.0
17-10 21:10:31,18.018,6.049,73.230,0.0,0.0,2.703,25386438.0,24659889.0,1880047616.0,18866176.0,271499264.0,12535676928.0
17-10 21:10:32,18.005,6.088,72.280,0.0,0.0,3.627,25415043.0,24785074.0,1880637440.0,18866176.0,271499264.0,12535087104.0
17-10 21:10:33,17.165,4.811,73.992,0.0,0.0,4.031,25390431.0,24684802.0,1880276992.0,18866176.0,271499264.0,12535447552.0
17-10 21:10:34,17.057,5.599,74.089,0.0,0.0,3.255,25401061.0,24724811.0,1877987328.0,18866176.0,271499264.0,12537737216.0
17-10 21:10:35,17.738,6.170,73.136,0.0,0.0,2.956,25400662.0,24702408.0,1878114304.0,18866176.0,271503360.0,12537606144.0
17-10 21:10:36,16.861,6.485,73.152,0.0,0.0,3.502,25394394.0,24705128.0,1878114304.0,18866176.0,271503360.0,12537606144.0
17-10 21:10:37,18.228,6.547,71.630,0.0,0.0,3.594,25397502.0,24723968.0,1876049920.0,18866176.0,271503360.0,12539670528.0
17-10 21:10:38,17.323,6.037,73.753,0.0,0.0,2.887,25399797.0,24700250.0,1876148224.0,18866176.0,271503360.0,12539572224.0
17-10 21:10:39,17.889,6.049,72.973,0.0,0.0,3.089,25395890.0,24727762.0,1874817024.0,18866176.0,271503360.0,12540903424.0
17-10 21:10:40,17.516,6.536,72.941,0.0,0.0,3.007,25397049.0,24691713.0,1872424960.0,18866176.0,271503360.0,12543295488.0
17-10 21:10:41,17.542,6.914,71.703,0.0,0.0,3.841,25399998.0,24722418.0,1872457728.0,18866176.0,271503360.0,12543262720.0
17-10 21:10:42,18.890,6.737,70.806,0.0,0.0,3.567,25400515.0,24729313.0,1870295040.0,18866176.0,271503360.0,12545425408.0
17-10 21:10:43,17.548,7.742,71.484,0.0,0.0,3.226,22298416.0,21748708.0,1870524416.0,18866176.0,271503360.0,12545196032.0
17-10 21:10:44,17.616,6.755,72.450,0.0,0.0,3.179,23359392.0,22930585.0,1867444224.0,18866176.0,271503360.0,12548276224.0
17-10 21:10:45,14.121,6.418,76.637,0.0,0.0,2.824,17240575.0,16827112.0,1867313152.0,18866176.0,271503360.0,12548407296.0
17-10 21:10:46,17.834,7.398,71.863,0.0,0.0,2.906,25577245.0,24973666.0,1865379840.0,18866176.0,271503360.0,12550340608.0
17-10 21:10:47,18.936,7.652,69.780,0.0,0.0,3.632,25415992.0,24719035.0,1865183232.0,18866176.0,271503360.0,12550537216.0
17-10 21:10:48,18.972,6.851,70.224,0.0,0.0,3.953,25394934.0,24700957.0,1865543680.0,18866176.0,271503360.0,12550176768.0
17-10 21:10:49,19.871,7.097,70.194,0.0,0.0,2.839,25396696.0,24707247.0,1863634944.0,18866176.0,271503360.0,12552085504.0
17-10 21:10:50,19.010,6.641,70.964,0.0,0.0,3.385,26030796.0,25405536.0,1863372800.0,18866176.0,271503360.0,12552347648.0
17-10 21:10:51,17.677,6.065,73.419,0.0,0.0,2.839,25559140.0,24792113.0,1863340032.0,18866176.0,271503360.0,12552380416.0
17-10 21:10:52,18.122,5.820,72.884,0.0,0.0,3.175,25397637.0,24698374.0,1863471104.0,18866176.0,271503360.0,12552249344.0
17-10 21:10:53,18.790,7.722,68.726,0.0,0.0,4.762,25395978.0,24723316.0,1861406720.0,18866176.0,271503360.0,12554313728.0
17-10 21:10:54,19.017,8.150,68.564,0.0,0.0,4.269,25794886.0,25092631.0,1860739072.0,18866176.0,271503360.0,12554981376.0
17-10 21:10:55,20.051,7.326,68.638,0.0,0.0,3.985,25397561.0,24714725.0,1860640768.0,18866176.0,271503360.0,12555079680.0
17-10 21:10:56,19.758,7.930,68.280,0.134,0.0,3.898,25394354.0,24730539.0,1858699264.0,18874368.0,271503360.0,12557012992.0
17-10 21:10:57,19.531,8.073,69.531,0.0,0.0,2.865,25401343.0,24697372.0,1858568192.0,18874368.0,271503360.0,12557144064.0
17-10 21:10:58,20.844,7.033,68.414,0.0,0.0,3.708,25391460.0,24713983.0,1858535424.0,18874368.0,271503360.0,12557176832.0
17-10 21:10:59,19.146,6.856,70.375,0.0,0.0,3.622,25354345.0,24627504.0,1857220608.0,18874368.0,271503360.0,12558491648.0
17-10 21:11:00,17.632,5.920,73.488,0.0,0.0,2.960,25446390.0,24801928.0,1856696320.0,18874368.0,271503360.0,12559015936.0
17-10 21:11:01,17.425,6.502,72.952,0.0,0.0,3.121,25389265.0,24732251.0,1854697472.0,18874368.0,271503360.0,12561014784.0
17-10 21:11:02,19.338,6.743,70.738,0.0,0.0,3.181,25400903.0,24701492.0,1854623744.0,18874368.0,271503360.0,12561088512.0
17-10 21:11:03,17.139,6.057,73.969,0.0,0.0,2.835,25350897.0,24729176.0,1854885888.0,18874368.0,271503360.0,12560826368.0
17-10 21:11:04,16.775,6.112,73.602,0.0,0.0,3.511,25441181.0,24702861.0,1852702720.0,18874368.0,271503360.0,12563009536.0
17-10 21:11:05,17.070,6.624,72.739,0.0,0.0,3.567,25395954.0,24738981.0,1852669952.0,18874368.0,271503360.0,12563042304.0
17-10 21:11:06,16.471,6.144,74.771,0.0,0.0,2.614,25399196.0,24713112.0,1852309504.0,18874368.0,271503360.0,12563402752.0
17-10 21:11:07,16.408,6.718,73.385,0.0,0.0,3.488,25394283.0,24710900.0,1854439424.0,18874368.0,271503360.0,12561272832.0
17-10 21:11:08,17.073,6.932,72.786,0.0,0.0,3.209,25399124.0,24705769.0,1861361664.0,18874368.0,271507456.0,12554346496.0
17-10 21:11:09,17.871,6.337,72.243,0.0,0.0,3.549,25399380.0,24717909.0,1863520256.0,18874368.0,271507456.0,12552187904.0
17-10 21:11:10,16.773,6.402,73.496,0.0,0.0,3.329,25392044.0,24716218.0,1863589888.0,18874368.0,271507456.0,12552118272.0
17-10 21:11:11,17.617,6.717,72.624,0.0,0.0,3.042,25400115.0,24711448.0,1863688192.0,18874368.0,271507456.0,12552019968.0
17-10 21:11:12,17.325,7.389,72.229,0.0,0.0,3.057,25400200.0,24728767.0,1865949184.0,18874368.0,271507456.0,12549758976.0
17-10 21:11:13,15.891,6.977,73.127,0.0,0.0,4.005,25391900.0,24716315.0,1863720960.0,18874368.0,271507456.0,12551987200.0
17-10 21:11:14,17.510,6.096,72.633,0.0,0.0,3.761,25402177.0,24742677.0,1865555968.0,18874368.0,271507456.0,12550152192.0
17-10 21:11:15,17.161,7.097,72.129,0.0,0.0,3.613,25390802.0,24675624.0,1865457664.0,18874368.0,271507456.0,12550250496.0
17-10 21:11:16,17.548,5.677,73.419,0.0,0.0,3.355,25394017.0,24731637.0,1863360512.0,18874368.0,271507456.0,12552347648.0
17-10 21:11:17,19.384,6.418,70.860,0.0,0.0,3.338,25407443.0,24744185.0,1865588736.0,18874368.0,271507456.0,12550119424.0
17-10 21:11:18,17.708,6.120,73.958,0.0,0.0,2.214,25398315.0,24700811.0,1863524352.0,18874368.0,271507456.0,12552183808.0
17-10 21:11:19,18.170,5.670,72.938,0.0,0.0,3.222,25392467.0,24711348.0,1865515008.0,18874368.0,271507456.0,12550193152.0
17-10 21:11:20,16.885,7.068,72.513,0.0,0.0,3.534,25404786.0,24714713.0,1863450624.0,18874368.0,271507456.0,12552257536.0
17-10 21:11:21,18.455,6.545,72.120,0.0,0.0,2.880,25396248.0,24767791.0,1863417856.0,18874368.0,271507456.0,12552290304.0
17-10 21:11:22,19.029,6.003,71.009,0.0,0.0,3.959,25385408.0,24691177.0,1865580544.0,18874368.0,271507456.0,12550127616.0
17-10 21:11:23,18.547,5.837,73.022,0.0,0.0,2.594,25405635.0,24698819.0,1865482240.0,18874368.0,271507456.0,12550225920.0
17-10 21:11:24,18.509,5.398,73.136,0.0,0.0,2.956,25387342.0,24750634.0,1863860224.0,18874368.0,271507456.0,12551847936.0
17-10 21:11:25,18.170,6.861,71.792,0.0,0.0,3.177,25386771.0,24699936.0,1906405376.0,18874368.0,271511552.0,12509298688.0
17-10 21:11:26,16.925,5.556,73.902,0.258,0.0,3.359,25406821.0,24726478.0,1906364416.0,18882560.0,271511552.0,12509331456.0
17-10 21:11:27,17.594,5.821,72.445,0.0,0.0,4.140,25398643.0,24696648.0,1906626560.0,18882560.0,271511552.0,12509069312.0
17-10 21:11:28,16.184,5.395,75.132,0.0,0.0,3.289,25386308.0,24727970.0,1906626560.0,18882560.0,271511552.0,12509069312.0
17-10 21:11:29,18.112,6.633,72.066,0.0,0.0,3.189,25402229.0,24765185.0,1906339840.0,18882560.0,271511552.0,12509356032.0
17-10 21:11:30,16.454,6.633,72.959,0.0,0.0,3.954,25399493.0,24713123.0,1904308224.0,18882560.0,271511552.0,12511387648.0
17-10 21:11:31,18.088,6.589,72.093,0.0,0.0,3.230,25393992.0,24720417.0,1904504832.0,18882560.0,271511552.0,12511191040.0
17-10 21:11:32,19.715,6.355,70.298,0.0,0.0,3.632,25398923.0,24710163.0,1904308224.0,18882560.0,271511552.0,12511387648.0
17-10 21:11:33,18.880,7.552,69.401,0.0,0.0,4.167,25400358.0,24731721.0,1902080000.0,18882560.0,271511552.0,12513615872.0
17-10 21:11:34,18.693,8.497,69.542,0.0,0.0,3.268,25399975.0,24691679.0,1902338048.0,18882560.0,271511552.0,12513357824.0
17-10 21:11:35,18.742,6.804,70.603,0.0,0.0,3.851,25393303.0,24747147.0,1900273664.0,18882560.0,271511552.0,12515422208.0
17-10 21:11:36,19.166,6.780,70.143,0.0,0.0,3.911,25399090.0,24695703.0,1900142592.0,18882560.0,271511552.0,12515553280.0
17-10 21:11:37,20.363,6.226,69.909,0.0,0.0,3.502,25400615.0,24720872.0,1898176512.0,18882560.0,271511552.0,12517519360.0
17-10 21:11:38,19.121,7.106,69.509,0.0,0.0,4.264,25392363.0,24711464.0,1898110976.0,18882560.0,271511552.0,12517584896.0
17-10 21:11:39,18.391,6.769,70.243,0.0,0.0,4.598,25399760.0,24733201.0,1897959424.0,18882560.0,271511552.0,12517736448.0
17-10 21:11:40,16.861,6.355,74.578,0.0,0.0,2.205,25395316.0,24718425.0,1898057728.0,18882560.0,271511552.0,12517638144.0
17-10 21:11:41,19.666,6.427,70.951,0.0,0.0,2.956,25396037.0,24707482.0,1897828352.0,18882560.0,271511552.0,12517867520.0
17-10 21:11:42,19.949,7.079,69.755,0.0,0.0,3.218,25401418.0,24709393.0,1895731200.0,18882560.0,271515648.0,12519960576.0
17-10 21:11:43,19.346,7.582,69.412,0.0,0.0,3.660,25396255.0,24718216.0,1895927808.0,18882560.0,271515648.0,12519763968.0
17-10 21:11:44,20.286,6.502,69.571,0.0,0.0,3.641,25386527.0,24686308.0,1895522304.0,18882560.0,271515648.0,12520169472.0
17-10 21:11:45,19.309,7.417,69.309,0.0,0.0,3.964,25404413.0,24739420.0,1895325696.0,18882560.0,271515648.0,12520366080.0
17-10 21:11:46,19.141,7.812,68.750,0.0,0.0,4.297,25395834.0,24718733.0,1893359616.0,18882560.0,271515648.0,12522332160.0
17-10 21:11:47,18.586,6.152,70.288,0.0,0.0,4.974,25391380.0,24703191.0,1893261312.0,18882560.0,271515648.0,12522430464.0
17-10 21:11:48,18.217,7.364,70.672,0.0,0.0,3.747,25405700.0,24714400.0,1891164160.0,18882560.0,271515648.0,12524527616.0
17-10 21:11:49,16.429,6.986,72.316,0.0,0.0,4.269,25395445.0,24726376.0,1891028992.0,18882560.0,271515648.0,12524662784.0
17-10 21:11:50,17.876,6.347,72.150,0.0,0.0,3.627,25391352.0,24705126.0,1888931840.0,18882560.0,271515648.0,12526759936.0
17-10 21:11:51,18.100,6.418,72.144,0.0,0.0,3.338,25406625.0,24751085.0,1889103872.0,18882560.0,271515648.0,12526587904.0
17-10 21:11:52,16.230,7.068,73.560,0.0,0.0,3.141,25394556.0,24708384.0,1889267712.0,18882560.0,271515648.0,12526424064.0
17-10 21:11:53,16.710,6.088,73.446,0.0,0.0,3.756,25391596.0,24696520.0,1887105024.0,18882560.0,271515648.0,12528586752.0
17-10 21:11:54,17.899,8.301,70.817,0.0,0.0,2.983,25401636.0,24704212.0,1886973952.0,18882560.0,271515648.0,12528717824.0
17-10 21:11:55,16.818,6.468,74.256,0.0,0.0,2.458,25400418.0,24725967.0,1885171712.0,18882560.0,271515648.0,12530520064.0
17-10 21:11:56,17.313,6.202,72.997,0.129,0.0,3.359,25389813.0,24690789.0,1885097984.0,18890752.0,271515648.0,12530585600.0
17-10 21:11:57,17.834,7.134,71.847,0.0,0.0,3.185,25406213.0,24746627.0,1883066368.0,18890752.0,271515648.0,12532617216.0
17-10 21:11:58,18.434,6.692,71.591,0.0,0.0,3.283,25395251.0,24717383.0,1882771456.0,18890752.0,271515648.0,12532912128.0
17-10 21:11:59,15.465,6.160,74.705,0.0,0.0,3.670,25392144.0,24725822.0,1882382336.0,18890752.0,271515648.0,12533301248.0
17-10 21:12:00,16.624,6.830,72.938,0.0,0.0,3.608,25401487.0,24720507.0,1880547328.0,18890752.0,271515648.0,12535136256.0
17-10 21:12:01,17.821,6.026,73.333,0.0,0.0,2.821,25399261.0,24689169.0,1880481792.0,18890752.0,271515648.0,12535201792.0
17-10 21:12:02,18.814,7.216,70.232,0.0,0.0,3.737,25393269.0,24719498.0,1878605824.0,18890752.0,271515648.0,12537077760.0
17-10 21:12:03,18.088,6.589,73.127,0.0,0.0,2.196,25398850.0,24716905.0,1878474752.0,18890752.0,271515648.0,12537208832.0
17-10 21:12:04,17.985,7.015,71.684,0.0,0.0,3.316,25400556.0,24730169.0,1878953984.0,18890752.0,271515648.0,12536729600.0
17-10 21:12:05,17.206,6.598,72.704,0.0,0.0,3.493,25377225.0,24672420.0,1877020672.0,18890752.0,271515648.0,12538662912.0
17-10 21:12:06,16.905,7.282,72.562,0.0,0.0,3.251,25415367.0,24752548.0,1874923520.0,18890752.0,271515648.0,12540760064.0
17-10 21:12:07,16.514,7.208,72.739,0.0,0.0,3.539,25400454.0,24717768.0,1875120128.0,18890752.0,271515648.0,12540563456.0
17-10 21:12:08,19.010,6.510,71.354,0.0,0.0,3.125,25391264.0,24711903.0,1872826368.0,18890752.0,271515648.0,12542857216.0
17-10 21:12:09,17.313,6.977,71.189,0.0,0.0,4.522,25397118.0,24743570.0,1871208448.0,18890752.0,271515648.0,12544475136.0
17-10 21:12:10,17.738,6.041,72.622,0.0,0.0,3.599,25399418.0,24695081.0,1870880768.0,18890752.0,271515648.0,12544802816.0
17-10 21:12:11,17.325,6.242,72.357,0.0,0.0,4.076,25391346.0,24712433.0,1868914688.0,18890752.0,271515648.0,12546768896.0
17-10 21:12:12,17.982,5.692,73.221,0.0,0.0,3.105,25402806.0,24737029.0,1868980224.0,18890752.0,271515648.0,12546703360.0
17-10 21:12:13,16.294,7.096,73.193,0.0,0.0,3.417,25398542.0,24689530.0,1907077120.0,18890752.0,271515648.0,12508606464.0
17-10 21:12:14,16.408,6.460,73.773,0.0,0.0,3.359,25391155.0,24662719.0,1909305344.0,18890752.0,271515648.0,12506378240.0
17-10 21:12:15,18.590,6.410,72.692,0.0,0.0,2.308,25401411.0,24762068.0,1908912128.0,18890752.0,271515648.0,12506771456.0
17-10 21:12:16,16.645,6.402,73.496,0.0,0.0,3.457,25400864.0,24749155.0,1911365632.0,18890752.0,271519744.0,12504313856.0
17-10 21:12:17,16.689,6.176,73.587,0.0,0.0,3.548,25783878.0,25079259.0,1909366784.0,18890752.0,271519744.0,12506312704.0
17-10 21:12:18,17.812,5.725,73.155,0.0,0.0,3.308,25402349.0,24713479.0,1911398400.0,18890752.0,271519744.0,12504281088.0
17-10 21:12:19,18.974,6.026,71.538,0.0,0.0,3.462,25400667.0,24732497.0,1911042048.0,18890752.0,271519744.0,12504637440.0
17-10 21:12:20,17.436,7.051,72.692,0.0,0.0,2.821,25391192.0,24718566.0,1909006336.0,18890752.0,271523840.0,12506669056.0
17-10 21:12:21,17.430,6.870,72.010,0.0,0.0,3.690,25401503.0,24728689.0,1911037952.0,18890752.0,271523840.0,12504637440.0
17-10 21:12:22,18.475,6.072,72.481,0.0,0.0,2.972,25399261.0,24674942.0,1909268480.0,18890752.0,271523840.0,12506406912.0
17-10 21:12:23,15.942,6.192,74.572,0.0,0.0,3.294,25391227.0,24737500.0,1911169024.0,18890752.0,271523840.0,12504506368.0
17-10 21:12:24,18.205,6.538,71.923,0.0,0.0,3.333,25401094.0,24705941.0,1908944896.0,18890752.0,271523840.0,12506730496.0
17-10 21:12:25,17.746,6.218,72.668,0.0,0.0,3.368,25401329.0,24745149.0,1908715520.0,18890752.0,271523840.0,12506959872.0
17-10 21:12:26,18.686,5.670,71.521,0.0,0.0,4.124,25399214.0,24708600.0,1911369728.0,18890752.0,271523840.0,12504305664.0
17-10 21:12:27,18.005,6.347,71.373,0.259,0.0,4.016,25391979.0,24733971.0,1909035008.0,18898944.0,271523840.0,12506632192.0
17-10 21:12:28,16.581,6.684,71.722,0.0,0.0,5.013,25395914.0,24707213.0,1908936704.0,18898944.0,271523840.0,12506730496.0
17-10 21:12:29,15.838,7.853,72.906,0.0,0.0,3.403,25400171.0,24730929.0,1938255872.0,18898944.0,271523840.0,12477411328.0
17-10 21:12:30,16.710,6.298,74.036,0.0,0.0,2.956,25385820.0,24674068.0,1938288640.0,18898944.0,271523840.0,12477378560.0
17-10 21:12:31,17.352,6.427,72.237,0.0,0.0,3.985,25406316.0,24743598.0,1991077888.0,18898944.0,271523840.0,12424589312.0
17-10 21:12:32,17.268,6.057,72.938,0.0,0.0,3.737,25396087.0,24716659.0,1988554752.0,18898944.0,271523840.0,12427112448.0
17-10 21:12:33,17.464,5.951,73.480,0.0,0.0,3.105,25390915.0,24701994.0,1988489216.0,18898944.0,271523840.0,12427177984.0
17-10 21:12:34,17.263,6.905,72.251,0.0,0.0,3.581,25406143.0,24722062.0,1990778880.0,18898944.0,271523840.0,12424888320.0
17-10 21:12:35,18.205,6.410,71.538,0.0,0.0,3.846,25395606.0,24736482.0,1990844416.0,18898944.0,271523840.0,12424822784.0
17-10 21:12:36,18.930,7.441,69.713,0.0,0.0,3.916,25389657.0,24687609.0,1988780032.0,18898944.0,271523840.0,12426887168.0
17-10 21:12:37,19.588,6.701,69.974,0.0,0.0,3.737,25406835.0,24751939.0,1988616192.0,18898944.0,271523840.0,12427051008.0
17-10 21:12:38,19.949,6.650,70.332,0.0,0.0,3.069,25395276.0,24700543.0,1990942720.0,18898944.0,271523840.0,12424724480.0
17-10 21:12:39,19.643,7.398,69.133,0.0,0.0,3.827,25785291.0,25094309.0,1988681728.0,18898944.0,271523840.0,12426985472.0
17-10 21:12:40,18.147,7.722,69.369,0.0,0.0,4.762,25407632.0,24704645.0,1990582272.0,18898944.0,271523840.0,12425084928.0
17-10 21:12:41,20.849,7.336,67.568,0.0,0.0,4.247,25399762.0,24716875.0,1990615040.0,18898944.0,271523840.0,12425052160.0
17-10 21:12:42,18.734,6.977,70.672,0.0,0.0,3.618,25387818.0,24734496.0,1988517888.0,18898944.0,271523840.0,12427149312.0
17-10 21:12:43,16.732,6.667,73.072,0.0,0.0,3.529,25404513.0,24705446.0,1988648960.0,18898944.0,271523840.0,12427018240.0
17-10 21:12:44,15.475,6.242,74.252,0.0,0.0,4.031,25394602.0,24691532.0,1988362240.0,18898944.0,271523840.0,12427304960.0
17-10 21:12:45,18.357,5.777,72.015,0.0,0.0,3.851,25392125.0,24742646.0,1988558848.0,18898944.0,271523840.0,12427108352.0
17-10 21:12:46,18.774,7.562,69.883,0.0,0.0,3.781,25405817.0,24733611.0,1986461696.0,18898944.0,271523840.0,12429205504.0
17-10 21:12:47,19.196,5.837,70.947,0.0,0.0,4.021,25400153.0,24681713.0,1986560000.0,18898944.0,271523840.0,12429107200.0
17-10 21:12:48,18.824,6.667,71.242,0.0,0.0,3.268,25386777.0,24731426.0,1986232320.0,18898944.0,271523840.0,12429434880.0
17-10 21:12:49,17.761,6.564,72.458,0.0,0.0,3.218,25406041.0,24730454.0,1984323584.0,18898944.0,271523840.0,12431343616.0
17-10 21:12:50,16.452,6.812,73.650,0.0,0.0,3.085,25399575.0,24701905.0,1984548864.0,18898944.0,271527936.0,12431114240.0
17-10 21:12:51,16.150,6.718,74.031,0.0,0.0,3.101,25387402.0,24737676.0,1982091264.0,18898944.0,271527936.0,12433571840.0
17-10 21:12:52,17.397,6.830,72.680,0.0,0.0,3.093,25404973.0,24702075.0,1982550016.0,18898944.0,271527936.0,12433113088.0
17-10 21:12:53,17.848,5.512,73.622,0.0,0.0,3.018,25395235.0,24732425.0,1980387328.0,18898944.0,271527936.0,12435275776.0
17-10 21:12:54,17.121,6.355,73.281,0.0,0.0,3.243,25391673.0,24711348.0,1978531840.0,18898944.0,271527936.0,12437131264.0
17-10 21:12:55,18.986,6.762,71.521,0.0,0.0,2.731,25401057.0,24734841.0,1976369152.0,18898944.0,271527936.0,12439293952.0
17-10 21:12:56,16.092,7.663,73.052,0.0,0.0,3.193,25400845.0,24737635.0,1976500224.0,18898944.0,271527936.0,12439162880.0
17-10 21:12:57,16.945,6.547,73.042,0.257,0.0,3.209,25390834.0,24679605.0,1974329344.0,18907136.0,271527936.0,12441325568.0
17-10 21:12:58,19.231,6.410,71.667,0.0,0.0,2.692,25405986.0,24738628.0,1972297728.0,18907136.0,271527936.0,12443357184.0
17-10 21:12:59,17.959,5.297,74.289,0.0,0.0,2.455,25394536.0,24705706.0,1972383744.0,18907136.0,271527936.0,12443271168.0
17-10 21:13:00,17.313,6.072,74.031,0.0,0.0,2.584,25391259.0,24712632.0,1972547584.0,18907136.0,271527936.0,12443107328.0
17-10 21:13:01,17.723,5.821,72.962,0.0,0.0,3.493,25405073.0,24719115.0,1970450432.0,18907136.0,271527936.0,12445204480.0
17-10 21:13:02,18.194,6.452,72.0,0.0,0.0,3.355,25403618.0,24724221.0,1970421760.0,18907136.0,271527936.0,12445233152.0
17-10 21:13:03,16.732,5.837,75.097,0.0,0.0,2.335,23883782.0,22769708.0,1971240960.0,18907136.0,271527936.0,12444413952.0
17-10 21:13:04,12.468,4.675,80.390,0.0,0.0,2.468,17597294.0,17474785.0,1970147328.0,18907136.0,271527936.0,12445507584.0
17-10 21:13:05,19.618,5.096,72.866,0.0,0.0,2.420,25433916.0,24838391.0,1968033792.0,18907136.0,271527936.0,12447621120.0
17-10 21:13:06,11.255,4.269,82.536,0.0,0.0,1.940,17324615.0,16849732.0,1968164864.0,18907136.0,271527936.0,12447490048.0
17-10 21:13:07,16.288,6.542,73.965,0.0,0.0,3.204,25404374.0,24723269.0,1968041984.0,18907136.0,271527936.0,12447612928.0
17-10 21:13:08,17.188,5.859,73.958,0.0,0.0,2.995,25401221.0,24707256.0,1967976448.0,18907136.0,271527936.0,12447678464.0
17-10 21:13:09,17.051,7.179,73.205,0.0,0.0,2.564,25386723.0,24695295.0,1965846528.0,18907136.0,271527936.0,12449808384.0
17-10 21:13:10,16.880,6.522,73.529,0.0,0.0,3.069,25406792.0,24753029.0,1965649920.0,18907136.0,271527936.0,12450004992.0
17-10 21:13:11,17.821,5.641,73.077,0.0,0.0,3.462,25399437.0,24706341.0,1963782144.0,18907136.0,271527936.0,12451872768.0
17-10 21:13:12,18.895,6.555,71.465,0.0,0.0,3.085,25385515.0,24687549.0,1964208128.0,18907136.0,271527936.0,12451446784.0
17-10 21:13:13,17.843,7.723,71.105,0.0,0.0,3.329,24269654.0,23750454.0,1962176512.0,18907136.0,271527936.0,12453478400.0
17-10 21:13:14,16.710,6.789,74.021,0.0,0.0,2.480,23019667.0,22520153.0,1962549248.0,18907136.0,271532032.0,12453101568.0
17-10 21:13:15,16.601,8.696,71.542,0.0,0.0,3.162,22375720.0,21859884.0,1962295296.0,18907136.0,271532032.0,12453355520.0
17-10 21:13:16,18.651,7.407,70.767,0.0,0.0,3.175,25485766.0,24843500.0,1959936000.0,18907136.0,271532032.0,12455714816.0
17-10 21:13:17,17.548,7.226,71.226,0.0,0.0,4.0,25400558.0,24730245.0,1959837696.0,18907136.0,271532032.0,12455813120.0
17-10 21:13:18,20.102,7.810,68.246,0.0,0.0,3.841,25387173.0,24680173.0,1959903232.0,18907136.0,271532032.0,12455747584.0
17-10 21:13:19,19.562,7.851,68.211,0.0,0.0,4.376,25398330.0,24703261.0,1958092800.0,18907136.0,271532032.0,12457558016.0
17-10 21:13:20,18.662,6.692,71.300,0.0,0.0,3.346,25795840.0,25106701.0,1957965824.0,18907136.0,271532032.0,12457684992.0
17-10 21:13:21,18.509,6.427,71.851,0.0,0.0,3.213,24932801.0,23543819.0,1959194624.0,18907136.0,271532032.0,12456456192.0
17-10 21:13:22,17.555,6.242,73.212,0.0,0.0,2.991,20547450.0,19288645.0,1960120320.0,18907136.0,271532032.0,12455530496.0
17-10 21:13:23,20.717,7.437,67.862,0.0,0.0,3.984,26040943.0,26650994.0,1960202240.0,18907136.0,271532032.0,12455448576.0
17-10 21:13:24,18.807,8.820,68.353,0.0,0.0,4.021,25396515.0,24698771.0,2069381120.0,18907136.0,271536128.0,12346265600.0
