"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_client1.csv",,,,"Date:","17 Oct 2018 23:20:40 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 23:56:32,11.558,21.608,60.804,0.0,0.0,6.030,31032437.0,1081015.0,310272000.0,15482880.0,195440640.0,3087872000.0
17-10 23:56:33,8.649,17.297,68.649,0.0,0.0,5.405,30066902.0,1041692.0,310296576.0,15482880.0,195440640.0,3087847424.0
17-10 23:56:34,9.645,19.289,64.467,0.0,0.0,6.599,31065414.0,1076150.0,310222848.0,15482880.0,195440640.0,3087921152.0
17-10 23:56:35,10.471,16.230,63.874,0.0,0.0,9.424,31521363.0,1095660.0,310398976.0,15482880.0,195444736.0,3087740928.0
17-10 23:56:36,11.275,21.569,59.314,0.0,0.0,7.843,31152120.0,1079179.0,310194176.0,15482880.0,195444736.0,3087945728.0
17-10 23:56:37,8.947,16.842,65.789,0.0,0.0,8.421,31538740.0,1092343.0,310333440.0,15482880.0,195444736.0,3087806464.0
17-10 23:56:38,10.0,17.895,63.158,0.0,0.0,8.947,31151564.0,1079199.0,310231040.0,15482880.0,195444736.0,3087908864.0
17-10 23:56:39,10.256,15.897,64.615,0.0,0.0,9.231,30870849.0,1072462.0,310272000.0,15482880.0,195444736.0,3087867904.0
17-10 23:56:40,9.137,18.782,63.452,0.0,0.0,8.629,30895251.0,1068788.0,310165504.0,15482880.0,195444736.0,3087974400.0
17-10 23:56:41,11.399,18.135,62.694,0.0,0.0,7.772,30868013.0,1074501.0,310198272.0,15482880.0,195444736.0,3087941632.0
17-10 23:56:42,11.111,14.141,65.152,1.010,0.0,8.586,30302172.0,1050556.0,310255616.0,15491072.0,195444736.0,3087876096.0
17-10 23:56:43,8.901,16.754,64.921,0.0,0.0,9.424,31464952.0,1086982.0,310198272.0,15491072.0,195444736.0,3087933440.0
17-10 23:56:44,11.795,19.487,63.077,0.0,0.0,5.641,31531340.0,1097863.0,310108160.0,15491072.0,195444736.0,3088023552.0
17-10 23:56:45,9.091,19.697,63.636,0.0,0.0,7.576,31130315.0,1079505.0,310165504.0,15491072.0,195444736.0,3087966208.0
17-10 23:56:46,11.856,19.588,62.371,0.0,0.0,6.186,31925152.0,1102386.0,310300672.0,15491072.0,195444736.0,3087831040.0
17-10 23:56:47,10.938,18.750,59.375,0.0,0.0,10.938,31772519.0,1106952.0,310259712.0,15491072.0,195444736.0,3087872000.0
17-10 23:56:48,9.574,14.894,68.085,0.0,0.0,7.447,31046538.0,1076460.0,310382592.0,15491072.0,195444736.0,3087749120.0
17-10 23:56:49,7.407,17.989,66.667,0.0,0.0,7.937,31741947.0,1095320.0,310263808.0,15491072.0,195444736.0,3087867904.0
17-10 23:56:50,13.568,18.090,60.302,0.0,0.0,8.040,30228915.0,1052139.0,310181888.0,15491072.0,195444736.0,3087949824.0
17-10 23:56:51,9.694,18.878,61.735,0.0,0.0,9.694,32133015.0,1114195.0,310116352.0,15491072.0,195444736.0,3088015360.0
17-10 23:56:52,11.675,16.751,63.452,0.0,0.0,8.122,31019432.0,1076298.0,310239232.0,15491072.0,195444736.0,3087892480.0
17-10 23:56:53,8.021,19.786,64.171,0.0,0.0,8.021,31846136.0,1107132.0,310165504.0,15491072.0,195444736.0,3087966208.0
17-10 23:56:54,10.769,14.359,66.154,0.0,0.0,8.718,29645741.0,1026504.0,310202368.0,15491072.0,195448832.0,3087925248.0
17-10 23:56:55,8.696,20.109,63.587,0.0,0.0,7.609,32571683.0,1125793.0,310325248.0,15491072.0,195448832.0,3087802368.0
17-10 23:56:56,10.204,18.367,61.224,0.0,0.0,10.204,30450861.0,1060946.0,310128640.0,15491072.0,195448832.0,3087998976.0
17-10 23:56:57,8.500,18.0,62.0,0.0,0.0,11.500,31121723.0,1078453.0,310095872.0,15491072.0,195448832.0,3088031744.0
17-10 23:56:58,7.216,18.041,65.979,0.0,0.0,8.763,30739487.0,1062948.0,310235136.0,15491072.0,195448832.0,3087892480.0
17-10 23:56:59,12.042,16.754,64.921,0.0,0.0,6.283,31290755.0,1087400.0,310071296.0,15491072.0,195448832.0,3088056320.0
17-10 23:57:00,9.524,17.989,64.550,0.0,0.0,7.937,31949632.0,1107722.0,310104064.0,15491072.0,195448832.0,3088023552.0
17-10 23:57:01,10.825,20.103,61.340,0.0,0.0,7.732,31485413.0,1091902.0,310484992.0,15491072.0,195448832.0,3087642624.0
17-10 23:57:02,11.702,16.489,62.766,0.0,0.0,9.043,31344045.0,1088187.0,310312960.0,15491072.0,195448832.0,3087814656.0
17-10 23:57:03,10.309,14.948,65.464,0.0,0.0,9.278,30455416.0,1056327.0,310280192.0,15491072.0,195457024.0,3087839232.0
17-10 23:57:04,8.511,15.957,67.553,0.0,0.0,7.979,31688840.0,1097521.0,310247424.0,15491072.0,195457024.0,3087872000.0
17-10 23:57:05,8.763,19.072,63.918,0.0,0.0,8.247,31054071.0,1076341.0,310378496.0,15491072.0,195457024.0,3087740928.0
17-10 23:57:06,12.871,18.317,61.386,0.0,0.0,7.426,30619809.0,1063288.0,310501376.0,15491072.0,195457024.0,3087618048.0
17-10 23:57:07,11.282,15.385,64.615,0.0,0.0,8.718,31453550.0,1089428.0,310566912.0,15491072.0,195457024.0,3087552512.0
17-10 23:57:08,10.638,15.426,62.234,0.0,0.0,11.702,31000606.0,1078321.0,310640640.0,15491072.0,195457024.0,3087478784.0
17-10 23:57:09,11.675,15.736,63.452,0.0,0.0,9.137,30860614.0,1066164.0,310648832.0,15491072.0,195457024.0,3087470592.0
17-10 23:57:10,8.911,16.832,62.376,0.0,0.0,11.881,30192440.0,1047352.0,310575104.0,15491072.0,195457024.0,3087544320.0
17-10 23:57:11,11.053,16.842,63.684,0.0,0.0,8.421,31449583.0,1093959.0,310337536.0,15491072.0,195457024.0,3087781888.0
17-10 23:57:12,10.204,17.857,62.755,0.510,0.0,8.673,30899598.0,1071614.0,310231040.0,15499264.0,195457024.0,3087880192.0
17-10 23:57:13,9.474,18.421,65.263,0.0,0.0,6.842,30618263.0,1060628.0,310272000.0,15499264.0,195457024.0,3087839232.0
17-10 23:57:14,7.407,18.519,66.667,0.0,0.0,7.407,30689772.0,1063649.0,310386688.0,15499264.0,195457024.0,3087724544.0
17-10 23:57:15,10.881,16.062,63.731,0.0,0.0,9.326,31918967.0,1106907.0,310280192.0,15499264.0,195457024.0,3087831040.0
17-10 23:57:16,10.695,16.043,66.310,0.0,0.0,6.952,30599526.0,1061474.0,310337536.0,15499264.0,195457024.0,3087773696.0
17-10 23:57:17,10.606,20.707,61.616,0.0,0.0,7.071,31935497.0,1104736.0,310304768.0,15499264.0,195457024.0,3087806464.0
17-10 23:57:18,9.744,17.436,64.103,0.0,0.0,8.718,30120880.0,1048842.0,310263808.0,15499264.0,195457024.0,3087847424.0
17-10 23:57:19,7.937,16.931,67.725,0.0,0.0,7.407,29835051.0,1034736.0,311164928.0,15499264.0,195457024.0,3086946304.0
17-10 23:57:20,10.215,16.667,66.667,0.0,0.0,6.452,31732285.0,1100007.0,310505472.0,15499264.0,195457024.0,3087605760.0
17-10 23:57:21,10.471,16.754,63.874,0.0,0.0,8.901,31313697.0,1087659.0,310714368.0,15499264.0,195457024.0,3087396864.0
17-10 23:57:22,8.466,14.286,68.254,0.0,0.0,8.995,31021989.0,1073779.0,311832576.0,15499264.0,195457024.0,3086278656.0
17-10 23:57:23,9.574,15.957,65.957,0.0,0.0,8.511,31221406.0,1082080.0,311906304.0,15499264.0,195457024.0,3086204928.0
17-10 23:57:24,10.471,16.230,64.398,0.0,0.0,8.901,30414669.0,1059392.0,311758848.0,15499264.0,195457024.0,3086352384.0
17-10 23:57:25,10.215,18.817,65.591,0.0,0.0,5.376,30750166.0,1065927.0,311689216.0,15499264.0,195457024.0,3086422016.0
17-10 23:57:26,10.160,17.112,66.845,0.0,0.0,5.882,31065440.0,1076619.0,311824384.0,15499264.0,195457024.0,3086286848.0
17-10 23:57:27,9.184,19.388,63.265,0.0,0.0,8.163,29762644.0,1035975.0,311824384.0,15499264.0,195457024.0,3086286848.0
17-10 23:57:28,9.0,18.0,64.500,0.0,0.0,8.500,31022322.0,1074267.0,311848960.0,15499264.0,195457024.0,3086262272.0
17-10 23:57:29,10.526,16.842,63.684,0.0,0.0,8.947,31531432.0,1092091.0,311910400.0,15499264.0,195461120.0,3086196736.0
17-10 23:57:30,10.471,17.277,64.921,0.0,0.0,7.330,30262090.0,1052382.0,311930880.0,15499264.0,195465216.0,3086172160.0
17-10 23:57:31,10.256,20.0,63.590,0.0,0.0,6.154,30590889.0,1059024.0,311586816.0,15499264.0,195465216.0,3086516224.0
17-10 23:57:32,8.673,16.837,67.857,0.0,0.0,6.633,29778703.0,1031750.0,311603200.0,15499264.0,195465216.0,3086499840.0
17-10 23:57:33,10.881,16.580,63.731,0.0,0.0,8.808,31511290.0,1095406.0,311554048.0,15499264.0,195465216.0,3086548992.0
17-10 23:57:34,6.736,20.725,63.212,0.0,0.0,9.326,31097262.0,1077329.0,311611392.0,15499264.0,195465216.0,3086491648.0
17-10 23:57:35,8.995,16.931,67.725,0.0,0.0,6.349,31173545.0,1079735.0,311504896.0,15499264.0,195465216.0,3086598144.0
17-10 23:57:36,10.769,19.487,59.487,0.0,0.0,10.256,31542229.0,1092631.0,311918592.0,15499264.0,195465216.0,3086184448.0
17-10 23:57:37,9.694,21.429,60.204,0.0,0.0,8.673,31365593.0,1089964.0,311672832.0,15499264.0,195465216.0,3086430208.0
17-10 23:57:38,9.326,18.653,64.767,0.0,0.0,7.254,31221388.0,1082000.0,311599104.0,15499264.0,195465216.0,3086503936.0
17-10 23:57:39,10.825,19.072,60.825,0.0,0.0,9.278,32147506.0,1117438.0,311754752.0,15499264.0,195465216.0,3086348288.0
17-10 23:57:40,10.363,17.098,64.767,0.0,0.0,7.772,32026462.0,1106940.0,311754752.0,15499264.0,195465216.0,3086348288.0
17-10 23:57:41,11.856,15.979,64.948,0.0,0.0,7.216,31256075.0,1080864.0,313778176.0,15499264.0,195465216.0,3084324864.0
17-10 23:57:42,10.714,18.878,62.755,0.510,0.0,7.143,30963195.0,1079332.0,311652352.0,15507456.0,195465216.0,3086442496.0
17-10 23:57:43,10.0,16.316,67.368,0.0,0.0,6.316,30827460.0,1069028.0,311611392.0,15507456.0,195465216.0,3086483456.0
17-10 23:57:44,8.947,19.474,64.737,0.0,0.0,6.842,30537222.0,1057924.0,311595008.0,15507456.0,195465216.0,3086499840.0
17-10 23:57:45,10.769,18.462,63.077,0.0,0.0,7.692,30971738.0,1076944.0,311619584.0,15507456.0,195465216.0,3086475264.0
17-10 23:57:46,9.694,20.408,62.245,0.0,0.0,7.653,31922372.0,1105472.0,311578624.0,15507456.0,195465216.0,3086516224.0
17-10 23:57:47,7.527,19.892,64.516,0.0,0.0,8.065,30860433.0,1064858.0,311644160.0,15507456.0,195465216.0,3086450688.0
17-10 23:57:48,8.718,17.436,65.128,0.0,0.0,8.718,29252154.0,1021420.0,311570432.0,15507456.0,195465216.0,3086524416.0
17-10 23:57:49,9.626,16.578,67.914,0.0,0.0,5.882,29953007.0,1037820.0,311521280.0,15507456.0,195465216.0,3086573568.0
17-10 23:57:50,10.101,17.172,62.626,0.0,0.0,10.101,31179455.0,1077386.0,311554048.0,15507456.0,195465216.0,3086540800.0
17-10 23:57:51,8.377,20.419,63.351,0.0,0.0,7.853,30482640.0,1061363.0,311570432.0,15507456.0,195465216.0,3086524416.0
17-10 23:57:52,12.435,16.062,62.176,0.0,0.0,9.326,30227420.0,1048016.0,311578624.0,15507456.0,195465216.0,3086516224.0
17-10 23:57:53,10.471,16.754,64.921,0.0,0.0,7.853,31394477.0,1086210.0,311537664.0,15507456.0,195465216.0,3086557184.0
17-10 23:57:54,9.043,17.021,65.426,0.0,0.0,8.511,30253083.0,1053149.0,311578624.0,15507456.0,195465216.0,3086516224.0
17-10 23:57:55,11.702,19.149,63.298,0.0,0.0,5.851,32299023.0,1116412.0,311586816.0,15507456.0,195465216.0,3086508032.0
17-10 23:57:56,6.842,17.895,64.737,0.0,0.0,10.526,31490941.0,1091585.0,311578624.0,15507456.0,195465216.0,3086516224.0
17-10 23:57:57,14.141,20.707,55.556,0.0,0.0,9.596,32053835.0,1113177.0,311828480.0,15507456.0,195465216.0,3086266368.0
17-10 23:57:58,10.417,18.229,64.062,0.0,0.0,7.292,31502892.0,1093295.0,311590912.0,15507456.0,195473408.0,3086495744.0
17-10 23:57:59,9.474,19.474,64.211,0.0,0.0,6.842,31351234.0,1086248.0,311795712.0,15507456.0,195473408.0,3086290944.0
17-10 23:58:00,9.794,20.103,63.402,0.0,0.0,6.701,31127949.0,1083041.0,312422400.0,15507456.0,195473408.0,3085664256.0
17-10 23:58:01,9.524,15.873,67.196,0.0,0.0,7.407,31734683.0,1100753.0,312406016.0,15507456.0,195473408.0,3085680640.0
17-10 23:58:02,7.653,20.408,62.755,0.0,0.0,9.184,30703796.0,1062619.0,311889920.0,15507456.0,195473408.0,3086196736.0
17-10 23:58:03,9.0,20.500,63.500,0.0,0.0,7.0,30919691.0,1075803.0,311820288.0,15507456.0,195477504.0,3086262272.0
17-10 23:58:04,10.204,14.796,67.347,0.0,0.0,7.653,29605354.0,1025781.0,311877632.0,15507456.0,195477504.0,3086204928.0
17-10 23:58:05,10.553,15.075,62.312,0.0,0.0,12.060,29996371.0,1038766.0,311885824.0,15507456.0,195477504.0,3086196736.0
17-10 23:58:06,11.795,12.821,65.641,0.0,0.0,9.744,29481537.0,1023510.0,311943168.0,15507456.0,195477504.0,3086139392.0
17-10 23:58:07,8.602,15.591,65.054,0.0,0.0,10.753,31918192.0,1107642.0,311566336.0,15507456.0,195477504.0,3086516224.0
17-10 23:58:08,9.278,16.495,61.856,0.0,0.0,12.371,31296362.0,1078989.0,311836672.0,15507456.0,195477504.0,3086245888.0
17-10 23:58:09,9.794,18.557,63.402,0.0,0.0,8.247,30694891.0,1070726.0,311656448.0,15507456.0,195477504.0,3086426112.0
17-10 23:58:10,10.101,18.687,64.646,0.0,0.0,6.566,30729260.0,1063686.0,311713792.0,15507456.0,195477504.0,3086368768.0
17-10 23:58:11,6.736,18.653,66.321,0.0,0.0,8.290,30810239.0,1068791.0,311508992.0,15507456.0,195477504.0,3086573568.0
17-10 23:58:12,10.582,17.460,61.905,1.587,0.0,8.466,31156734.0,1084586.0,311566336.0,15515648.0,195469312.0,3086516224.0
17-10 23:58:13,7.853,18.325,65.969,0.0,0.0,7.853,31377163.0,1086371.0,311582720.0,15515648.0,195477504.0,3086491648.0
17-10 23:58:14,10.500,20.500,60.500,0.0,0.0,8.500,31544286.0,1092972.0,311689216.0,15515648.0,195477504.0,3086385152.0
17-10 23:58:15,10.769,17.949,63.590,0.0,0.0,7.692,31918992.0,1102167.0,311672832.0,15515648.0,195477504.0,3086401536.0
17-10 23:58:16,10.660,21.827,60.914,0.0,0.0,6.599,30692506.0,1070485.0,311549952.0,15515648.0,195477504.0,3086524416.0
17-10 23:58:17,9.184,21.429,62.245,0.0,0.0,7.143,30810251.0,1066596.0,311902208.0,15515648.0,195477504.0,3086172160.0
17-10 23:58:18,10.101,18.182,63.131,0.0,0.0,8.586,31015033.0,1074350.0,311943168.0,15515648.0,195477504.0,3086131200.0
17-10 23:58:19,10.471,18.848,62.827,0.0,0.0,7.853,31241583.0,1086552.0,311836672.0,15515648.0,195477504.0,3086237696.0
17-10 23:58:20,11.917,17.098,65.285,0.0,0.0,5.699,30550450.0,1057822.0,311877632.0,15515648.0,195477504.0,3086196736.0
17-10 23:58:21,11.351,14.595,68.649,0.0,0.0,5.405,30807298.0,1067378.0,311771136.0,15515648.0,195477504.0,3086303232.0
17-10 23:58:22,9.574,17.021,62.234,0.0,0.0,11.170,31036832.0,1078241.0,311779328.0,15515648.0,195477504.0,3086295040.0
17-10 23:58:23,11.856,18.557,64.433,0.0,0.0,5.155,30524602.0,1055566.0,311844864.0,15515648.0,195477504.0,3086229504.0
17-10 23:58:24,8.673,15.306,66.327,0.0,0.0,9.694,31101591.0,1077814.0,311910400.0,15515648.0,195477504.0,3086163968.0
17-10 23:58:25,14.070,21.106,56.281,0.0,0.0,8.543,31438620.0,1097020.0,311746560.0,15515648.0,195481600.0,3086323712.0
17-10 23:58:26,8.205,17.436,65.128,0.0,0.0,9.231,31641210.0,1095403.0,311672832.0,15515648.0,195481600.0,3086397440.0
17-10 23:58:27,8.247,17.010,64.433,0.0,0.0,10.309,30869277.0,1069613.0,311427072.0,15515648.0,195481600.0,3086643200.0
17-10 23:58:28,9.184,19.388,62.245,0.0,0.0,9.184,30414463.0,1058006.0,311492608.0,15515648.0,195481600.0,3086577664.0
17-10 23:58:29,8.290,18.135,66.839,0.0,0.0,6.736,31179387.0,1078873.0,311533568.0,15515648.0,195481600.0,3086536704.0
17-10 23:58:30,8.854,18.229,64.583,0.0,0.0,8.333,31749424.0,1099274.0,311476224.0,15515648.0,195481600.0,3086594048.0
17-10 23:58:31,11.282,16.923,64.103,0.0,0.0,7.692,31660084.0,1100391.0,311451648.0,15515648.0,195481600.0,3086618624.0
17-10 23:58:32,11.856,16.495,63.402,0.0,0.0,8.247,30543290.0,1059528.0,311857152.0,15515648.0,195481600.0,3086213120.0
17-10 23:58:33,9.137,18.782,63.452,0.0,0.0,8.629,30485502.0,1055928.0,311832576.0,15515648.0,195481600.0,3086237696.0
17-10 23:58:34,10.417,17.188,63.542,0.0,0.0,8.854,31367081.0,1090522.0,311906304.0,15515648.0,195481600.0,3086163968.0
17-10 23:58:35,9.045,15.578,64.824,0.0,0.0,10.553,30306652.0,1048693.0,311865344.0,15515648.0,195481600.0,3086204928.0
17-10 23:58:36,6.878,16.931,66.667,0.0,0.0,9.524,31697489.0,1096154.0,311930880.0,15515648.0,195481600.0,3086139392.0
17-10 23:58:37,9.474,18.421,63.684,0.0,0.0,8.421,30960097.0,1079073.0,311545856.0,15515648.0,195481600.0,3086524416.0
17-10 23:58:38,9.645,18.274,63.452,0.0,0.0,8.629,30013738.0,1039115.0,311541760.0,15515648.0,195485696.0,3086524416.0
17-10 23:58:39,11.053,16.316,65.263,0.0,0.0,7.368,31320911.0,1084875.0,311508992.0,15515648.0,195485696.0,3086557184.0
17-10 23:58:40,11.399,18.135,63.731,0.0,0.0,6.736,31376964.0,1090390.0,311549952.0,15515648.0,195485696.0,3086516224.0
17-10 23:58:41,9.474,16.316,66.842,0.0,0.0,7.368,31017991.0,1074436.0,311664640.0,15515648.0,195485696.0,3086401536.0
17-10 23:58:42,8.947,17.368,65.789,1.053,0.0,6.842,29777236.0,1032035.0,311504896.0,15523840.0,195481600.0,3086557184.0
17-10 23:58:43,11.230,14.439,66.310,0.0,0.0,8.021,30189885.0,1049149.0,311541760.0,15523840.0,195485696.0,3086516224.0
17-10 23:58:44,8.947,18.421,66.316,0.0,0.0,6.316,30323529.0,1050969.0,311607296.0,15523840.0,195485696.0,3086450688.0
17-10 23:58:45,9.896,15.104,66.146,0.0,0.0,8.854,31345360.0,1084925.0,311574528.0,15523840.0,195485696.0,3086483456.0
17-10 23:58:46,11.170,14.894,64.894,0.0,0.0,9.043,31150786.0,1083118.0,311681024.0,15523840.0,195485696.0,3086376960.0
17-10 23:58:47,12.632,18.947,61.053,0.0,0.0,7.368,32167683.0,1113527.0,311623680.0,15523840.0,195485696.0,3086434304.0
17-10 23:58:48,10.256,15.897,64.615,0.0,0.0,9.231,30828893.0,1066393.0,311648256.0,15523840.0,195485696.0,3086409728.0
17-10 23:58:49,11.917,17.617,62.176,0.0,0.0,8.290,31913843.0,1112106.0,311582720.0,15523840.0,195485696.0,3086475264.0
17-10 23:58:50,8.718,18.462,65.128,0.0,0.0,7.692,31186771.0,1080249.0,311640064.0,15523840.0,195485696.0,3086417920.0
17-10 23:58:51,10.053,15.873,66.138,0.0,0.0,7.937,30751054.0,1065061.0,311607296.0,15523840.0,195485696.0,3086450688.0
17-10 23:58:52,11.856,17.526,63.918,0.0,0.0,6.701,30225564.0,1051211.0,311435264.0,15523840.0,195489792.0,3086618624.0
17-10 23:58:53,8.333,18.750,64.062,0.0,0.0,8.854,31659893.0,1096517.0,311422976.0,15523840.0,195493888.0,3086626816.0
17-10 23:58:54,11.458,17.708,64.583,0.0,0.0,6.250,31434879.0,1087692.0,311406592.0,15523840.0,195493888.0,3086643200.0
17-10 23:58:55,9.548,18.593,60.302,0.0,0.0,11.558,31616600.0,1099977.0,311373824.0,15523840.0,195493888.0,3086675968.0
17-10 23:58:56,10.769,14.872,64.615,0.0,0.0,9.744,30804215.0,1066581.0,311341056.0,15523840.0,195493888.0,3086708736.0
17-10 23:58:57,12.042,18.848,62.304,0.0,0.0,6.806,31124494.0,1076971.0,311820288.0,15523840.0,195493888.0,3086229504.0
17-10 23:58:58,12.887,14.433,62.887,0.0,0.0,9.794,30664648.0,1067934.0,311894016.0,15523840.0,195493888.0,3086155776.0
17-10 23:58:59,9.548,17.085,61.809,0.0,0.0,11.558,31320975.0,1085092.0,311730176.0,15523840.0,195493888.0,3086319616.0
17-10 23:59:00,7.772,18.653,66.839,0.0,0.0,6.736,31046741.0,1075330.0,311902208.0,15523840.0,195493888.0,3086147584.0
17-10 23:59:01,12.887,17.526,61.340,0.0,0.0,8.247,32174998.0,1118168.0,311828480.0,15523840.0,195493888.0,3086221312.0
17-10 23:59:02,9.326,18.135,65.285,0.0,0.0,7.254,29806037.0,1032709.0,311861248.0,15523840.0,195493888.0,3086188544.0
17-10 23:59:03,10.0,14.211,66.316,0.0,0.0,9.474,30446771.0,1053538.0,311885824.0,15523840.0,195493888.0,3086163968.0
17-10 23:59:04,10.606,20.202,62.121,0.0,0.0,7.071,30993507.0,1074647.0,311836672.0,15523840.0,195493888.0,3086213120.0
17-10 23:59:05,7.487,17.647,67.914,0.0,0.0,6.952,31297760.0,1087800.0,311787520.0,15523840.0,195493888.0,3086262272.0
17-10 23:59:06,8.854,18.229,65.104,0.0,0.0,7.812,31098650.0,1077167.0,311803904.0,15523840.0,195493888.0,3086245888.0
17-10 23:59:07,10.417,17.708,61.458,0.0,0.0,10.417,31475306.0,1093854.0,311869440.0,15523840.0,195493888.0,3086180352.0
17-10 23:59:08,10.825,15.464,64.433,0.0,0.0,9.278,30897834.0,1070372.0,311836672.0,15523840.0,195493888.0,3086213120.0
17-10 23:59:09,8.247,17.526,63.918,0.0,0.0,10.309,31933914.0,1102978.0,312000512.0,15523840.0,195493888.0,3086049280.0
17-10 23:59:10,9.290,18.033,66.120,0.0,0.0,6.557,31739308.0,1106616.0,311738368.0,15523840.0,195493888.0,3086311424.0
17-10 23:59:11,9.184,16.837,66.327,0.0,0.0,7.653,30502949.0,1056810.0,311828480.0,15523840.0,195493888.0,3086221312.0
17-10 23:59:12,8.718,17.949,63.077,0.513,0.0,9.744,31150555.0,1078877.0,311951360.0,15532032.0,195489792.0,3086094336.0
17-10 23:59:13,10.660,18.274,63.452,0.0,0.0,7.614,30289664.0,1052180.0,311963648.0,15532032.0,195497984.0,3086073856.0
17-10 23:59:14,8.205,16.923,66.667,0.0,0.0,8.205,30368819.0,1051902.0,311726080.0,15532032.0,195497984.0,3086311424.0
17-10 23:59:15,9.091,18.182,64.646,0.0,0.0,8.081,30772389.0,1067711.0,311717888.0,15532032.0,195497984.0,3086319616.0
17-10 23:59:16,11.579,16.316,64.737,0.0,0.0,7.368,30638039.0,1063282.0,311808000.0,15532032.0,195497984.0,3086229504.0
17-10 23:59:17,11.558,17.085,62.814,0.0,0.0,8.543,30106864.0,1044795.0,311824384.0,15532032.0,195497984.0,3086213120.0
17-10 23:59:18,10.553,18.593,62.814,0.0,0.0,8.040,31208044.0,1079060.0,311808000.0,15532032.0,195497984.0,3086229504.0
17-10 23:59:19,9.474,16.316,66.842,0.0,0.0,7.368,30570658.0,1060786.0,311914496.0,15532032.0,195497984.0,3086123008.0
17-10 23:59:20,9.474,16.316,66.316,0.0,0.0,7.895,30253494.0,1051985.0,311877632.0,15532032.0,195502080.0,3086155776.0
17-10 23:59:21,11.053,14.737,66.842,0.0,0.0,7.368,31609361.0,1093597.0,311836672.0,15532032.0,195502080.0,3086196736.0
17-10 23:59:22,9.231,20.0,62.051,0.0,0.0,8.718,31834408.0,1103076.0,311889920.0,15532032.0,195502080.0,3086143488.0
17-10 23:59:23,10.995,15.707,63.351,0.0,0.0,9.948,31497041.0,1094079.0,311939072.0,15532032.0,195502080.0,3086094336.0
17-10 23:59:24,9.043,17.021,65.957,0.0,0.0,7.979,30805168.0,1068890.0,312029184.0,15532032.0,195502080.0,3086004224.0
17-10 23:59:25,9.091,19.251,62.032,0.0,0.0,9.626,30606045.0,1064268.0,312152064.0,15532032.0,195502080.0,3085881344.0
17-10 23:59:26,12.766,14.362,67.553,0.0,0.0,5.319,30361658.0,1056264.0,312168448.0,15532032.0,195502080.0,3085864960.0
17-10 23:59:27,10.582,16.931,64.021,0.0,0.0,8.466,31716189.0,1099283.0,312033280.0,15532032.0,195502080.0,3086000128.0
17-10 23:59:28,10.0,18.421,65.263,0.0,0.0,6.316,31596342.0,1094482.0,311967744.0,15532032.0,195502080.0,3086065664.0
17-10 23:59:29,9.694,17.857,63.776,0.0,0.0,8.673,30509976.0,1060322.0,312131584.0,15532032.0,195502080.0,3085901824.0
17-10 23:59:30,11.0,18.500,61.500,0.0,0.0,9.0,30785657.0,1066239.0,312008704.0,15532032.0,195502080.0,3086024704.0
17-10 23:59:31,9.326,17.617,64.767,0.0,0.0,8.290,31023514.0,1074162.0,312107008.0,15532032.0,195502080.0,3085926400.0
17-10 23:59:32,9.524,19.048,63.492,0.0,0.0,7.937,30589476.0,1063521.0,311955456.0,15532032.0,195502080.0,3086077952.0
17-10 23:59:33,8.586,18.687,63.131,0.0,0.0,9.596,30362905.0,1052226.0,311963648.0,15532032.0,195502080.0,3086069760.0
17-10 23:59:34,9.375,19.792,63.021,0.0,0.0,7.812,29690358.0,1029024.0,311939072.0,15532032.0,195502080.0,3086094336.0
17-10 23:59:35,11.735,19.388,61.735,0.0,0.0,7.143,30131856.0,1047856.0,311996416.0,15532032.0,195502080.0,3086036992.0
17-10 23:59:36,11.282,16.923,64.103,0.0,0.0,7.692,31391412.0,1087180.0,311906304.0,15532032.0,195502080.0,3086127104.0
17-10 23:59:37,8.763,19.588,60.825,0.0,0.0,10.825,31892256.0,1103510.0,311906304.0,15532032.0,195502080.0,3086127104.0
